Date,Time,Category,Sub-Category,Price,Sales Volume
11/26/2021,12:08:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
11/26/2021,13:56:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
11/26/2021,12:50:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
11/26/2021,16:42:00,Candy & Treats,Local Honey,$7.00 ,2
11/26/2021,16:09:00,Candy & Treats,Popcorn,$3.50 ,3
11/27/2021,9:45:00,Bread,Sourdough,$6.49 ,2
11/27/2021,12:09:00,Bread,Baguette,$4.49 ,2
11/27/2021,11:27:00,Bread,Rye,$6.25 ,2
11/27/2021,17:58:00,Bread,Whole Wheat,$6.44 ,1
11/27/2021,9:18:00,Bread,White,$6.00 ,1
11/27/2021,11:02:00,Cakes,Carrot Cake,$4.75 ,2
11/27/2021,15:59:00,Cakes,Banana Nut Pound,$9.15 ,1
11/27/2021,13:15:00,Cakes,Chocolate Cup Cake,$3.00 ,1
11/27/2021,18:40:00,Pastries,Muffin,$9.15 ,5
11/27/2021,14:27:00,Pastries,Cannoli,$6.45 ,14
11/27/2021,14:57:00,Pastries,Danish,$4.25 ,5
11/27/2021,9:57:00,Pastries,Brownies,$4.25 ,6
11/27/2021,12:58:00,Pastries,Eclair,$4.50 ,25
11/27/2021,12:38:00,Pastries,French Roll,$4.65 ,2
11/27/2021,12:11:00,Pastries,Napolean,$5.10 ,4
11/27/2021,17:27:00,Cookies,Oatmeal Raisin,$2.90 ,5
11/27/2021,18:56:00,Cookies,Sugar Cookie,$2.65 ,3
11/27/2021,13:51:00,Cookies,Black & White,$4.25 ,4
11/27/2021,17:08:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
11/27/2021,18:49:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
11/27/2021,11:16:00,Candy & Treats,Peppermint Chocolate,$5.00 ,3
11/27/2021,10:26:00,Candy & Treats,Local Honey,$7.00 ,2
11/27/2021,16:12:00,Candy & Treats,Popcorn,$3.50 ,3
11/28/2021,12:19:00,Bread,Sourdough,$6.49 ,2
11/28/2021,9:19:00,Bread,Baguette,$4.49 ,2
11/28/2021,15:34:00,Bread,Rye,$6.25 ,2
11/28/2021,10:24:00,Bread,Whole Wheat,$6.44 ,1
11/28/2021,14:06:00,Bread,White,$6.00 ,1
11/28/2021,10:33:00,Cakes,Carrot Cake,$4.75 ,2
11/28/2021,15:44:00,Cakes,Banana Nut Pound,$9.15 ,1
11/28/2021,13:32:00,Cakes,Chocolate Cup Cake,$3.00 ,1
11/28/2021,13:29:00,Pastries,Muffin,$9.15 ,8
11/28/2021,13:27:00,Pastries,Cannoli,$6.45 ,13
11/28/2021,15:26:00,Pastries,Danish,$4.25 ,6
11/28/2021,14:29:00,Pastries,Brownies,$4.25 ,5
11/28/2021,8:58:00,Pastries,Eclair,$4.50 ,36
11/28/2021,16:01:00,Pastries,French Roll,$4.65 ,2
11/28/2021,14:05:00,Pastries,Napolean,$5.10 ,4
11/28/2021,10:39:00,Cookies,Oatmeal Raisin,$2.90 ,5
11/28/2021,12:50:00,Cookies,Sugar Cookie,$2.65 ,3
11/28/2021,11:37:00,Cookies,Black & White,$4.25 ,4
11/28/2021,16:23:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,1
11/28/2021,10:39:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,3
11/28/2021,16:57:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
11/28/2021,12:03:00,Candy & Treats,Local Honey,$7.00 ,2
11/28/2021,14:08:00,Candy & Treats,Popcorn,$3.50 ,3
11/29/2021,14:42:00,Bread,Sourdough,$6.49 ,1
11/29/2021,8:29:00,Bread,Baguette,$4.49 ,2
11/29/2021,16:29:00,Bread,Rye,$6.25 ,2
11/29/2021,8:05:00,Bread,Whole Wheat,$6.44 ,1
11/29/2021,8:17:00,Bread,White,$6.00 ,1
11/29/2021,18:06:00,Cakes,Carrot Cake,$4.75 ,3
11/29/2021,13:38:00,Cakes,Banana Nut Pound,$9.15 ,1
11/29/2021,9:52:00,Cakes,Chocolate Cup Cake,$3.00 ,1
11/29/2021,12:36:00,Pastries,Muffin,$9.15 ,8
11/29/2021,15:44:00,Pastries,Cannoli,$6.45 ,11
11/29/2021,13:55:00,Pastries,Danish,$4.25 ,7
11/29/2021,8:07:00,Pastries,Brownies,$4.25 ,7
11/29/2021,17:43:00,Pastries,Eclair,$4.50 ,38
11/29/2021,16:47:00,Pastries,French Roll,$4.65 ,2
11/29/2021,8:44:00,Pastries,Napolean,$5.10 ,5
11/29/2021,11:33:00,Cookies,Oatmeal Raisin,$2.90 ,5
11/29/2021,10:35:00,Cookies,Sugar Cookie,$2.65 ,2
11/29/2021,15:08:00,Cookies,Black & White,$4.25 ,4
11/29/2021,11:57:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,1
11/29/2021,18:40:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
11/29/2021,10:19:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
11/29/2021,18:19:00,Candy & Treats,Local Honey,$7.00 ,2
11/29/2021,8:51:00,Candy & Treats,Popcorn,$3.50 ,3
11/30/2021,15:39:00,Bread,Sourdough,$6.49 ,2
11/30/2021,11:07:00,Bread,Baguette,$4.49 ,2
11/30/2021,9:00:00,Bread,Rye,$6.25 ,2
11/30/2021,10:38:00,Bread,Whole Wheat,$6.44 ,1
11/30/2021,9:33:00,Bread,White,$6.00 ,1
11/30/2021,9:15:00,Cakes,Carrot Cake,$4.75 ,2
11/30/2021,11:06:00,Cakes,Banana Nut Pound,$9.15 ,1
11/30/2021,15:01:00,Cakes,Chocolate Cup Cake,$3.00 ,1
11/30/2021,16:28:00,Pastries,Muffin,$9.15 ,7
11/30/2021,14:03:00,Pastries,Cannoli,$6.45 ,10
11/30/2021,9:19:00,Pastries,Danish,$4.25 ,6
11/30/2021,14:30:00,Pastries,Brownies,$4.25 ,5
11/30/2021,10:52:00,Pastries,Eclair,$4.50 ,33
11/30/2021,11:53:00,Pastries,French Roll,$4.65 ,2
11/30/2021,16:16:00,Pastries,Napolean,$5.10 ,5
11/30/2021,17:43:00,Cookies,Oatmeal Raisin,$2.90 ,5
11/30/2021,15:54:00,Cookies,Sugar Cookie,$2.65 ,3
11/30/2021,18:39:00,Cookies,Black & White,$4.25 ,5
11/30/2021,9:27:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
11/30/2021,10:40:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,3
11/30/2021,8:11:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
11/30/2021,10:52:00,Candy & Treats,Local Honey,$7.00 ,2
11/30/2021,18:15:00,Candy & Treats,Popcorn,$3.50 ,3
12/1/2021,10:32:00,Bread,Sourdough,$6.49 ,2
12/1/2021,16:12:00,Bread,Baguette,$4.49 ,2
12/1/2021,15:30:00,Bread,Rye,$6.25 ,2
12/1/2021,12:18:00,Bread,Whole Wheat,$6.44 ,1
12/1/2021,18:06:00,Bread,White,$6.00 ,1
12/1/2021,17:31:00,Cakes,Carrot Cake,$4.75 ,3
12/1/2021,13:42:00,Cakes,Banana Nut Pound,$9.15 ,1
12/1/2021,12:25:00,Cakes,Chocolate Cup Cake,$3.00 ,1
12/1/2021,14:44:00,Pastries,Muffin,$9.15 ,7
12/1/2021,9:29:00,Pastries,Cannoli,$6.45 ,11
12/1/2021,14:52:00,Pastries,Danish,$4.25 ,4
12/1/2021,14:09:00,Pastries,Brownies,$4.25 ,6
12/1/2021,8:18:00,Pastries,Eclair,$4.50 ,30
12/1/2021,15:07:00,Pastries,French Roll,$4.65 ,2
12/1/2021,17:24:00,Pastries,Napolean,$5.10 ,5
12/1/2021,8:37:00,Cookies,Oatmeal Raisin,$2.90 ,5
12/1/2021,12:02:00,Cookies,Sugar Cookie,$2.65 ,3
12/1/2021,18:41:00,Cookies,Black & White,$4.25 ,3
12/1/2021,18:39:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
12/1/2021,15:02:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
12/1/2021,13:08:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
12/1/2021,15:56:00,Candy & Treats,Local Honey,$7.00 ,2
12/1/2021,15:17:00,Candy & Treats,Popcorn,$3.50 ,3
12/2/2021,8:10:00,Bread,Sourdough,$6.49 ,1
12/2/2021,13:32:00,Bread,Baguette,$4.49 ,2
12/2/2021,16:13:00,Bread,Rye,$6.25 ,2
12/2/2021,13:57:00,Bread,Whole Wheat,$6.44 ,1
12/2/2021,16:24:00,Bread,White,$6.00 ,1
12/2/2021,16:04:00,Cakes,Carrot Cake,$4.75 ,2
12/2/2021,10:41:00,Cakes,Banana Nut Pound,$9.15 ,1
12/2/2021,10:22:00,Cakes,Chocolate Cup Cake,$3.00 ,1
12/2/2021,18:46:00,Pastries,Muffin,$9.15 ,7
12/2/2021,17:21:00,Pastries,Cannoli,$6.45 ,11
12/2/2021,15:45:00,Pastries,Danish,$4.25 ,7
12/2/2021,10:17:00,Pastries,Brownies,$4.25 ,6
12/2/2021,18:19:00,Pastries,Eclair,$4.50 ,30
12/2/2021,14:04:00,Pastries,French Roll,$4.65 ,2
12/2/2021,18:30:00,Pastries,Napolean,$5.10 ,5
12/2/2021,14:30:00,Cookies,Oatmeal Raisin,$2.90 ,4
12/2/2021,17:42:00,Cookies,Sugar Cookie,$2.65 ,3
12/2/2021,10:36:00,Cookies,Black & White,$4.25 ,4
12/2/2021,16:49:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,1
12/2/2021,18:33:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
12/2/2021,12:08:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
12/2/2021,13:37:00,Candy & Treats,Local Honey,$7.00 ,2
12/2/2021,17:22:00,Candy & Treats,Popcorn,$3.50 ,3
12/3/2021,17:39:00,Bread,Sourdough,$6.49 ,2
12/3/2021,14:04:00,Bread,Baguette,$4.49 ,2
12/3/2021,8:01:00,Bread,Rye,$6.25 ,2
12/3/2021,10:14:00,Bread,Whole Wheat,$6.44 ,1
12/3/2021,9:42:00,Bread,White,$6.00 ,1
12/3/2021,9:31:00,Cakes,Carrot Cake,$4.75 ,3
12/3/2021,18:30:00,Cakes,Banana Nut Pound,$9.15 ,1
12/3/2021,13:48:00,Cakes,Chocolate Cup Cake,$3.00 ,1
12/3/2021,11:49:00,Pastries,Muffin,$9.15 ,8
12/3/2021,11:06:00,Pastries,Cannoli,$6.45 ,10
12/3/2021,10:46:00,Pastries,Danish,$4.25 ,6
12/3/2021,14:48:00,Pastries,Brownies,$4.25 ,6
12/3/2021,14:59:00,Pastries,Eclair,$4.50 ,36
12/3/2021,9:03:00,Pastries,French Roll,$4.65 ,2
12/3/2021,17:16:00,Pastries,Napolean,$5.10 ,5
12/3/2021,9:02:00,Cookies,Oatmeal Raisin,$2.90 ,5
12/3/2021,9:28:00,Cookies,Sugar Cookie,$2.65 ,3
12/3/2021,13:38:00,Cookies,Black & White,$4.25 ,4
12/3/2021,18:53:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
12/3/2021,8:59:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
12/3/2021,10:20:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
12/3/2021,9:44:00,Candy & Treats,Local Honey,$7.00 ,2
12/3/2021,15:24:00,Candy & Treats,Popcorn,$3.50 ,3
12/4/2021,10:40:00,Bread,Sourdough,$6.49 ,2
12/4/2021,17:35:00,Bread,Baguette,$4.49 ,2
12/4/2021,11:12:00,Bread,Rye,$6.25 ,2
12/4/2021,12:31:00,Bread,Whole Wheat,$6.44 ,1
12/4/2021,15:43:00,Bread,White,$6.00 ,1
12/4/2021,12:14:00,Cakes,Carrot Cake,$4.75 ,3
12/4/2021,11:47:00,Cakes,Banana Nut Pound,$9.15 ,1
12/4/2021,10:27:00,Cakes,Chocolate Cup Cake,$3.00 ,1
12/4/2021,16:51:00,Pastries,Muffin,$9.15 ,8
12/4/2021,11:05:00,Pastries,Cannoli,$6.45 ,13
12/4/2021,17:01:00,Pastries,Danish,$4.25 ,6
12/4/2021,18:42:00,Pastries,Brownies,$4.25 ,6
12/4/2021,9:13:00,Pastries,Eclair,$4.50 ,30
12/4/2021,8:51:00,Pastries,French Roll,$4.65 ,2
12/4/2021,10:57:00,Pastries,Napolean,$5.10 ,6
12/4/2021,8:23:00,Cookies,Oatmeal Raisin,$2.90 ,5
12/4/2021,14:36:00,Cookies,Sugar Cookie,$2.65 ,2
12/4/2021,16:55:00,Cookies,Black & White,$4.25 ,4
12/4/2021,9:21:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
12/4/2021,10:43:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
12/4/2021,18:33:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
12/4/2021,15:12:00,Candy & Treats,Local Honey,$7.00 ,2
12/4/2021,11:36:00,Candy & Treats,Popcorn,$3.50 ,2
12/5/2021,15:32:00,Bread,Sourdough,$6.49 ,2
12/5/2021,13:22:00,Bread,Baguette,$4.49 ,2
12/5/2021,16:54:00,Bread,Rye,$6.25 ,2
12/5/2021,10:51:00,Bread,Whole Wheat,$6.44 ,1
12/5/2021,9:28:00,Bread,White,$6.00 ,1
12/5/2021,14:40:00,Cakes,Carrot Cake,$4.75 ,3
12/5/2021,14:55:00,Cakes,Banana Nut Pound,$9.15 ,1
12/5/2021,9:36:00,Cakes,Chocolate Cup Cake,$3.00 ,1
12/5/2021,9:08:00,Pastries,Muffin,$9.15 ,5
12/5/2021,16:19:00,Pastries,Cannoli,$6.45 ,10
12/5/2021,9:07:00,Pastries,Danish,$4.25 ,7
12/5/2021,15:14:00,Pastries,Brownies,$4.25 ,6
12/5/2021,8:38:00,Pastries,Eclair,$4.50 ,42
12/5/2021,16:21:00,Pastries,French Roll,$4.65 ,2
12/5/2021,8:14:00,Pastries,Napolean,$5.10 ,6
12/5/2021,12:59:00,Cookies,Oatmeal Raisin,$2.90 ,5
12/5/2021,12:24:00,Cookies,Sugar Cookie,$2.65 ,2
12/5/2021,13:04:00,Cookies,Black & White,$4.25 ,4
12/5/2021,10:18:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
12/5/2021,9:34:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,3
12/5/2021,11:54:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
12/5/2021,16:59:00,Candy & Treats,Local Honey,$7.00 ,2
12/5/2021,16:19:00,Candy & Treats,Popcorn,$3.50 ,3
12/6/2021,14:39:00,Bread,Sourdough,$6.49 ,2
12/6/2021,8:34:00,Bread,Baguette,$4.49 ,1
12/6/2021,9:37:00,Bread,Rye,$6.25 ,2
12/6/2021,15:59:00,Bread,Whole Wheat,$6.44 ,1
12/6/2021,12:41:00,Bread,White,$6.00 ,1
12/6/2021,8:02:00,Cakes,Carrot Cake,$4.75 ,3
12/6/2021,13:26:00,Cakes,Banana Nut Pound,$9.15 ,1
12/6/2021,12:12:00,Cakes,Chocolate Cup Cake,$3.00 ,1
12/6/2021,13:56:00,Pastries,Muffin,$9.15 ,8
12/6/2021,8:08:00,Pastries,Cannoli,$6.45 ,12
12/6/2021,11:35:00,Pastries,Danish,$4.25 ,6
12/6/2021,13:59:00,Pastries,Brownies,$4.25 ,7
12/6/2021,18:58:00,Pastries,Eclair,$4.50 ,33
12/6/2021,8:15:00,Pastries,French Roll,$4.65 ,2
12/6/2021,15:04:00,Pastries,Napolean,$5.10 ,5
12/6/2021,17:57:00,Cookies,Oatmeal Raisin,$2.90 ,5
12/6/2021,17:44:00,Cookies,Sugar Cookie,$2.65 ,3
12/6/2021,8:22:00,Cookies,Black & White,$4.25 ,4
12/6/2021,9:26:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
12/6/2021,17:47:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
12/6/2021,17:59:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
12/6/2021,9:56:00,Candy & Treats,Local Honey,$7.00 ,2
12/6/2021,16:30:00,Candy & Treats,Popcorn,$3.50 ,3
12/7/2021,10:17:00,Bread,Sourdough,$6.49 ,2
12/7/2021,8:06:00,Bread,Baguette,$4.49 ,2
12/7/2021,8:31:00,Bread,Rye,$6.25 ,2
12/7/2021,16:14:00,Bread,Whole Wheat,$6.44 ,1
12/7/2021,18:22:00,Bread,White,$6.00 ,1
12/7/2021,14:30:00,Cakes,Carrot Cake,$4.75 ,2
12/7/2021,12:50:00,Cakes,Banana Nut Pound,$9.15 ,1
12/7/2021,11:01:00,Cakes,Chocolate Cup Cake,$3.00 ,1
12/7/2021,8:01:00,Pastries,Muffin,$9.15 ,8
12/7/2021,11:34:00,Pastries,Cannoli,$6.45 ,12
12/7/2021,17:55:00,Pastries,Danish,$4.25 ,6
12/7/2021,14:43:00,Pastries,Brownies,$4.25 ,6
12/7/2021,18:47:00,Pastries,Eclair,$4.50 ,44
12/7/2021,8:35:00,Pastries,French Roll,$4.65 ,2
12/7/2021,15:03:00,Pastries,Napolean,$5.10 ,5
12/7/2021,14:49:00,Cookies,Oatmeal Raisin,$2.90 ,6
12/7/2021,14:44:00,Cookies,Sugar Cookie,$2.65 ,2
12/7/2021,10:27:00,Cookies,Black & White,$4.25 ,4
12/7/2021,14:35:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
12/7/2021,10:07:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
12/7/2021,15:07:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
12/7/2021,17:57:00,Candy & Treats,Local Honey,$7.00 ,2
12/7/2021,13:22:00,Candy & Treats,Popcorn,$3.50 ,2
12/8/2021,11:21:00,Bread,Sourdough,$6.49 ,2
12/8/2021,14:58:00,Bread,Baguette,$4.49 ,2
12/8/2021,8:15:00,Bread,Rye,$6.25 ,2
12/8/2021,11:05:00,Bread,Whole Wheat,$6.44 ,1
12/8/2021,17:00:00,Bread,White,$6.00 ,1
12/8/2021,11:26:00,Cakes,Carrot Cake,$4.75 ,2
12/8/2021,16:36:00,Cakes,Banana Nut Pound,$9.15 ,1
12/8/2021,8:51:00,Cakes,Chocolate Cup Cake,$3.00 ,1
12/8/2021,8:55:00,Pastries,Muffin,$9.15 ,7
12/8/2021,11:52:00,Pastries,Cannoli,$6.45 ,12
12/8/2021,8:04:00,Pastries,Danish,$4.25 ,6
12/8/2021,8:08:00,Pastries,Brownies,$4.25 ,7
12/8/2021,15:11:00,Pastries,Eclair,$4.50 ,30
12/8/2021,12:02:00,Pastries,French Roll,$4.65 ,2
12/8/2021,13:22:00,Pastries,Napolean,$5.10 ,5
12/8/2021,17:41:00,Cookies,Oatmeal Raisin,$2.90 ,5
12/8/2021,11:18:00,Cookies,Sugar Cookie,$2.65 ,2
12/8/2021,10:38:00,Cookies,Black & White,$4.25 ,4
12/8/2021,14:30:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
12/8/2021,18:07:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,5
12/8/2021,18:04:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
12/8/2021,9:16:00,Candy & Treats,Local Honey,$7.00 ,2
12/8/2021,16:13:00,Candy & Treats,Popcorn,$3.50 ,3
12/9/2021,15:45:00,Bread,Sourdough,$6.49 ,2
12/9/2021,13:57:00,Bread,Baguette,$4.49 ,2
12/9/2021,11:28:00,Bread,Rye,$6.25 ,2
12/9/2021,12:23:00,Bread,Whole Wheat,$6.44 ,1
12/9/2021,16:18:00,Bread,White,$6.00 ,1
12/9/2021,18:15:00,Cakes,Carrot Cake,$4.75 ,2
12/9/2021,16:57:00,Cakes,Banana Nut Pound,$9.15 ,1
12/9/2021,12:20:00,Cakes,Chocolate Cup Cake,$3.00 ,1
12/9/2021,16:32:00,Pastries,Muffin,$9.15 ,8
12/9/2021,9:03:00,Pastries,Cannoli,$6.45 ,12
12/9/2021,13:57:00,Pastries,Danish,$4.25 ,7
12/9/2021,14:45:00,Pastries,Brownies,$4.25 ,5
12/9/2021,17:31:00,Pastries,Eclair,$4.50 ,34
12/9/2021,12:05:00,Pastries,French Roll,$4.65 ,2
12/9/2021,11:58:00,Pastries,Napolean,$5.10 ,5
12/9/2021,10:53:00,Cookies,Oatmeal Raisin,$2.90 ,4
12/9/2021,16:14:00,Cookies,Sugar Cookie,$2.65 ,3
12/9/2021,12:47:00,Cookies,Black & White,$4.25 ,4
12/9/2021,16:13:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,1
12/9/2021,9:23:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
12/9/2021,10:02:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
12/9/2021,11:44:00,Candy & Treats,Local Honey,$7.00 ,2
12/9/2021,15:41:00,Candy & Treats,Popcorn,$3.50 ,3
12/10/2021,15:07:00,Bread,Sourdough,$6.49 ,2
12/10/2021,8:31:00,Bread,Baguette,$4.49 ,2
12/10/2021,8:17:00,Bread,Rye,$6.25 ,2
12/10/2021,12:37:00,Bread,Whole Wheat,$6.44 ,1
12/10/2021,14:19:00,Bread,White,$6.00 ,1
12/10/2021,9:03:00,Cakes,Carrot Cake,$4.75 ,3
12/10/2021,12:54:00,Cakes,Banana Nut Pound,$9.15 ,1
12/10/2021,17:24:00,Cakes,Chocolate Cup Cake,$3.00 ,1
12/10/2021,15:01:00,Pastries,Muffin,$9.15 ,8
12/10/2021,14:24:00,Pastries,Cannoli,$6.45 ,17
12/10/2021,15:02:00,Pastries,Danish,$4.25 ,6
12/10/2021,11:13:00,Pastries,Brownies,$4.25 ,6
12/10/2021,14:11:00,Pastries,Eclair,$4.50 ,26
12/10/2021,18:27:00,Pastries,French Roll,$4.65 ,2
12/10/2021,16:03:00,Pastries,Napolean,$5.10 ,5
12/10/2021,18:19:00,Cookies,Oatmeal Raisin,$2.90 ,5
12/10/2021,8:34:00,Cookies,Sugar Cookie,$2.65 ,2
12/10/2021,13:59:00,Cookies,Black & White,$4.25 ,3
12/10/2021,8:58:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
12/10/2021,17:48:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
12/10/2021,13:59:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
12/10/2021,12:51:00,Candy & Treats,Local Honey,$7.00 ,2
12/10/2021,17:13:00,Candy & Treats,Popcorn,$3.50 ,4
12/11/2021,8:21:00,Bread,Sourdough,$6.49 ,2
12/11/2021,17:27:00,Bread,Baguette,$4.49 ,2
12/11/2021,14:50:00,Bread,Rye,$6.25 ,2
12/11/2021,8:51:00,Bread,Whole Wheat,$6.44 ,1
12/11/2021,9:35:00,Bread,White,$6.00 ,1
12/11/2021,14:46:00,Cakes,Carrot Cake,$4.75 ,3
12/11/2021,18:18:00,Cakes,Banana Nut Pound,$9.15 ,1
12/11/2021,16:29:00,Cakes,Chocolate Cup Cake,$3.00 ,1
12/11/2021,14:36:00,Pastries,Muffin,$9.15 ,7
12/11/2021,17:49:00,Pastries,Cannoli,$6.45 ,14
12/11/2021,16:16:00,Pastries,Danish,$4.25 ,6
12/11/2021,10:24:00,Pastries,Brownies,$4.25 ,8
12/11/2021,15:47:00,Pastries,Eclair,$4.50 ,29
12/11/2021,11:08:00,Pastries,French Roll,$4.65 ,2
12/11/2021,8:17:00,Pastries,Napolean,$5.10 ,4
12/11/2021,18:17:00,Cookies,Oatmeal Raisin,$2.90 ,4
12/11/2021,9:15:00,Cookies,Sugar Cookie,$2.65 ,2
12/11/2021,16:18:00,Cookies,Black & White,$4.25 ,4
12/11/2021,13:36:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
12/11/2021,14:02:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,3
12/11/2021,17:17:00,Candy & Treats,Peppermint Chocolate,$5.00 ,3
12/11/2021,13:17:00,Candy & Treats,Local Honey,$7.00 ,2
12/11/2021,18:16:00,Candy & Treats,Popcorn,$3.50 ,2
12/12/2021,8:07:00,Bread,Sourdough,$6.49 ,2
12/12/2021,12:36:00,Bread,Baguette,$4.49 ,2
12/12/2021,13:53:00,Bread,Rye,$6.25 ,2
12/12/2021,12:54:00,Bread,Whole Wheat,$6.44 ,1
12/12/2021,10:28:00,Bread,White,$6.00 ,1
12/12/2021,15:01:00,Cakes,Carrot Cake,$4.75 ,2
12/12/2021,15:00:00,Cakes,Banana Nut Pound,$9.15 ,1
12/12/2021,15:02:00,Cakes,Chocolate Cup Cake,$3.00 ,1
12/12/2021,13:30:00,Pastries,Muffin,$9.15 ,8
12/12/2021,16:13:00,Pastries,Cannoli,$6.45 ,12
12/12/2021,14:03:00,Pastries,Danish,$4.25 ,7
12/12/2021,9:17:00,Pastries,Brownies,$4.25 ,7
12/12/2021,16:20:00,Pastries,Eclair,$4.50 ,35
12/12/2021,9:28:00,Pastries,French Roll,$4.65 ,2
12/12/2021,10:16:00,Pastries,Napolean,$5.10 ,5
12/12/2021,12:16:00,Cookies,Oatmeal Raisin,$2.90 ,5
12/12/2021,15:08:00,Cookies,Sugar Cookie,$2.65 ,3
12/12/2021,11:40:00,Cookies,Black & White,$4.25 ,5
12/12/2021,10:09:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
12/12/2021,8:14:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
12/12/2021,9:41:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
12/12/2021,8:11:00,Candy & Treats,Local Honey,$7.00 ,2
12/12/2021,16:55:00,Candy & Treats,Popcorn,$3.50 ,3
12/13/2021,15:37:00,Bread,Sourdough,$6.49 ,2
12/13/2021,13:02:00,Bread,Baguette,$4.49 ,2
12/13/2021,16:45:00,Bread,Rye,$6.25 ,2
12/13/2021,11:03:00,Bread,Whole Wheat,$6.44 ,1
12/13/2021,12:16:00,Bread,White,$6.00 ,1
12/13/2021,8:43:00,Cakes,Carrot Cake,$4.75 ,3
12/13/2021,13:34:00,Cakes,Banana Nut Pound,$9.15 ,1
12/13/2021,8:38:00,Cakes,Chocolate Cup Cake,$3.00 ,1
12/13/2021,11:22:00,Pastries,Muffin,$9.15 ,8
12/13/2021,9:04:00,Pastries,Cannoli,$6.45 ,15
12/13/2021,16:28:00,Pastries,Danish,$4.25 ,6
12/13/2021,9:32:00,Pastries,Brownies,$4.25 ,7
12/13/2021,9:15:00,Pastries,Eclair,$4.50 ,44
12/13/2021,11:20:00,Pastries,French Roll,$4.65 ,2
12/13/2021,17:23:00,Pastries,Napolean,$5.10 ,6
12/13/2021,18:26:00,Cookies,Oatmeal Raisin,$2.90 ,5
12/13/2021,9:41:00,Cookies,Sugar Cookie,$2.65 ,3
12/13/2021,14:56:00,Cookies,Black & White,$4.25 ,5
12/13/2021,12:09:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
12/13/2021,8:20:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
12/13/2021,17:50:00,Candy & Treats,Peppermint Chocolate,$5.00 ,3
12/13/2021,13:21:00,Candy & Treats,Local Honey,$7.00 ,2
12/13/2021,14:57:00,Candy & Treats,Popcorn,$3.50 ,2
12/14/2021,18:23:00,Bread,Sourdough,$6.49 ,1
12/14/2021,15:18:00,Bread,Baguette,$4.49 ,2
12/14/2021,17:01:00,Bread,Rye,$6.25 ,2
12/14/2021,10:23:00,Bread,Whole Wheat,$6.44 ,1
12/14/2021,8:18:00,Bread,White,$6.00 ,1
12/14/2021,10:58:00,Cakes,Carrot Cake,$4.75 ,2
12/14/2021,17:01:00,Cakes,Banana Nut Pound,$9.15 ,1
